text	label
Suspensão do Prazo Prazo referente à movimentação foi alterado para 27/03/2019 devido à alteração da tabela de feriados	H:Ativo
Trânsito em Julgado às partes - com Baixa Caixa 3512/15	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Tipo do Movimento:Recebimento 	H:Ativo
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Arquivado Definitivamente cx 8197/2019	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Arquivado Definitivamente	H:Arquivado
Tipo do Movimento:RemessaDestinatário:Central de Arquivamento Prazo:15 dia(s)	H:Arquivado
Ofício Juntado Cópia de Decisão e de Ofício Requisitório expedido	H:Ativo
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:7659Maço recebido pelo arquivo em:30/08/2012Local de arquivamento:Arquivo Geral - Rio de Janeiro	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Remetida a Carta Precatória ao Cartório de Origem Cumprida Positiva REMETIDO A CARTA PRECATORIA AO CARTORIO DE ORIGEM CUMPRIDA POSITIVA	H:Arquivado
Certidão de Publicação Expedida Relação :0011/2019 Data da Disponibilização: 23/01/2019 Data da Publicação: 24/01/2019 Número do Diário: 2734 Página: 1634/1658	H:Ativo
Certidão de Publicação Expedida Relação :0368/2018 Data da Disponibilização: 17/08/2018 Data da Publicação: 20/08/2018 Número do Diário: 2640 Página: 2433/2438	H:Arquivado
Arquivado Definitivamente PACOTE 3531/2017 EM 05/04/17	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Arquivado
Arquivado Definitivamente PACOTE Nº 13.596/2019	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Arquivado Definitivamente - Processo Findo com Condenação PACOTE 4320/2017	H:Arquivado
Certidão de Trânsito em Julgado com Baixa Expedida Autos n. 2013/000823. Certifico e dou fé que a r. sentença de fls. 261/262 transitou em julgado para as partes em 27/09/2018. Nada Mais. Campinas, 08 de outubro de 2018.	H:Arquivado
Remetida a Carta Precatória ao Cartório de Origem Cumprida Positiva Remetido por malote n°62/2016	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Ativo
Certidão de Publicação Expedida Relação :0075/2019 Data da Disponibilização: 26/03/2019 Data da Publicação: 27/03/2019 Número do Diário: 2775 Página: 1525/1531	H:Ativo
Certidão de Publicação Expedida Relação :0861/2018 Data da Disponibilização: 18/01/2019 Data da Publicação: 21/01/2019 Número do Diário: 2731 Página: 288/299	H:Ativo
Autos no Prazo Prazo 01/04 Vencimento: 14/05/2019	H:Ativo
Tipo do Movimento:Ato Ordinatório Praticado Descrição:Certifico e dou fé que as custas pendentes de fls 685 não foram recolhidas pelas parte GILMAR RODRIGUES REGO e BRUNO MEDEIROS.	H:Arquivado
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 13ª Vara de Fazenda Pública	H:Ativo
Mero Expediente	H:Ativo
Petição Juntada	H:Ativo
Arquivado Provisoriamente PACOTE 13.837/18-	H:Suspenso
Suspensão do Prazo Prazo referente ao usuário foi alterado para 26/03/2019 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 27/03/2019 devido à alteração da tabela de feriados	H:Ativo
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público 01 a 17 Câmaras Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo	H:Ativo
Início da Execução Juntado 0002890-68.2017.8.26.0210 - Cumprimento de sentença	H:Arquivado
Arquivado Definitivamente Caixa nº 190/2018 - Cível Etiqueta: 1º vol. 9001.969.999.090 e 2º vol. 9001.969.999.091	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Arquivado
Arquivado Provisoriamente	H:Suspenso
Autos Eliminados OS AUTOS FORAM DESCARTADOS - OF.Nº 08/2016, DATADO DE 08/11/2016 E REMETIDO À SECRETARIA DA ADMINISTRAÇÃO PARA FRAGMENTAÇÃO (PASTA DE REG.DESCARTE Nº 03	H:Arquivado
Arquivado Definitivamente REMETIDO AO ARQUIVO CX 7346/18	H:Arquivado
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:3398Maço recebido pelo arquivo em:09/06/2014Local de arquivamento:Arquivo Geral - Rio de Janeiro	H:Arquivado
AR Positivo Juntado Juntada de AR : AR928585956TJ Situação : Cumprido Modelo : Processo Digital - Carta - Intimação - Despacho-Ato Ordinatório - Juizado Destinatário : André de Melo Fattori Abbade Miguel Diligência : 31/01/2019	H:Ativo
Ofício Requisitório - Comunicação - Protocolo Eletrônico - DEPRE	H:Arquivado
Certidão de Publicação Expedida Relação :0111/2016 Data da Disponibilização: 27/10/2016 Data da Publicação: 31/10/2016 Número do Diário: 2230 Página: 246/262	H:Arquivado
Petição Juntada	H:Ativo
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório do Setor de Execuções contra a FazPública	H:Ativo
Recebidos os Autos do Tribunal de Justiça Autos 2954/12 - 1º ao 3º volume.	H:Ativo
Recurso Interposto Nº Protocolo: WFPA.19.70055031-1 Tipo da Petição: Recurso Inominado Data: 08/02/2019 21:22	H:Ativo
Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados cx 2515/2017	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo	H:Ativo
Mensagem Eletrônica (e-mail) Juntada	H:Ativo
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 8ª Vara de Fazenda Pública	H:Ativo
Serventuário	H:Ativo
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Baixa Definitiva	H:Arquivado
Certidão de Publicação Expedida Relação :1777/2017 Data da Disponibilização: 10/10/2017 Data da Publicação: 11/10/2017 Número do Diário: 2448 Página: 1348/1354	H:Ativo
Certidão de Publicação Expedida Relação :0555/2016 Data da Disponibilização: 08/09/2016 Data da Publicação: 09/09/2016 Número do Diário: 2196 Página: 1269/1272	H:Arquivado
Serventuário DECURSO	H:Suspenso
Arquivado Definitivamente	H:Arquivado
Trânsito em Julgado às partes - com Baixa V. acórdão transitou em julgado em 08/04/2013 para as partes.	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Trânsito em Julgado às partes Certifico e dou fé que a r. sentença de fls. 118, transitou em julgado em 16/11/2017	H:Ativo
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Certidão de Trânsito em Julgado com Baixa Expedida CERTIDÃO - Trânsito em Julgado com BaixaCertifico e dou fé que a r. sentença de p. 51 transitou em julgado em 06/03/2018 para a embargada. Certifico ainda que o processo foi baixado definitivamente no sistema e arquivado	H:Arquivado
Certidão de Honorários Expedida Certidão - Honorários - Convênio Defensoria-OAB	H:Suspenso
Arquivado Definitivamente	H:Arquivado
Certidão de Publicação Expedida Relação :0013/2015 Data da Disponibilização: 05/05/2015 Data da Publicação: 06/05/2015 Número do Diário: 1877 Página: 2057/2061	H:Ativo
Certidão de Objeto e Pé Expedida Certidão - Objeto e Pé - Crime	H:Suspenso
Arquivado Definitivamente	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Arquivado Definitivamente	H:Arquivado
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Suspensão do Prazo Prazo referente ao usuário foi alterado para 10/04/2019 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 12/04/2019 devido à alteração da tabela de feriados	H:Ativo
Arquivado Provisoriamente Aguarde-se provocação no arquivo. Pacote 3597/2017	H:Suspenso
Arquivado Definitivamente ARQUIVADOS NO PACOTE Nº 12.802/2018 ( 1º E 2º VOLUMES )	H:Arquivado
Baixa Definitiva	H:Arquivado
Petição Juntada Nº Protocolo: WARC.17.80001092-9 Tipo da Petição: Petição Intermediária Data: 08/03/2017 10:47	H:Ativo
Certidão de Publicação Expedida Relação :0151/2018 Data da Disponibilização: 23/07/2018 Data da Publicação: 24/07/2018 Número do Diário: 2621 Página: 1058/1073	H:Ativo
Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:5094Maço recebido pelo arquivo em:25/01/2016Local de arquivamento:Arquivo Geral - Rio de Janeiro	H:Arquivado
Início da Execução Juntado 0007879-35.2019.8.26.0053 - Cumprimento de Sentença contra a Fazenda Pública	H:Ativo
Certidão de Cartório Expedida Certidão - Genérica	H:Suspenso
Petição Juntada Nº Protocolo: WFPA.19.70103937-8 Tipo da Petição: Petições Diversas Data: 05/03/2019 13:13	H:Ativo
Certidão de Publicação Expedida Relação :1615/2018 Data da Disponibilização: 29/08/2018 Data da Publicação: 30/08/2018 Número do Diário: 2648 Página: 1969/1971	H:Arquivado
Mensagem Eletrônica (e-mail) Juntada	H:Ativo
Trânsito em Julgado às partes - com Baixa Trânsito em julgado ocorrido em 16/08/2016	H:Arquivado
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Unidade de Processamento das Execuções contra a Fazenda Pública da Comarca da Capital - UPEFAZ	H:Ativo
Despacho	H:Ativo
Remetidos os Autos para o Tribunal Regional Federal - Recurso REMETIDOS AOS 20/11/2015 AO EGRÉGIO TRIBUNAL REGIONAL FEDERAL DA 3ª REGIÃO	H:Ativo
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Certidão de Publicação Expedida Relação :0052/2019 Data da Disponibilização: 01/04/2019 Data da Publicação: 02/04/2019 Número do Diário: 2779 Página: 3056/3073	H:Ativo
Trânsito em Julgado às partes - Com Baixa - Sentenças do art. 267, I, IV, VI e IX do CPC - Sem Citação	H:Arquivado
Certidão de Publicação Expedida Relação :0119/2019 Data da Disponibilização: 28/03/2019 Data da Publicação: 29/03/2019 Número do Diário: 2777 Página: 1541/1554	H:Ativo
Publicado(A) O(A) Intimação Em 27/04/2015	H:Ativo
Guia Juntada	H:Arquivado
Arquivado Definitivamente Cumprimento de sentença extinto.	H:Arquivado
Recebidos os Autos do Ministério Público Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 5ª. Vara Criminal	H:Ativo
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 8ª Vara de Fazenda Pública	H:Ativo
Decurso de Prazo	H:Arquivado
Documento Juntado	H:Ativo
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Unidade de Processamento das Execuções contra a Fazenda Pública da Comarca da Capital - UPEFAZ	H:Ativo
Recebidos os Autos do Tribunal de Justiça Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 17ª Vara Criminal	H:Ativo
Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados CX 7792/2018	H:Ativo
"Baixa Definitiva ""Aguardando edital para destruição dos autos. Artigo 637 do Provimento 30/2013 NSCGJ""."	H:Arquivado
Arquivado Provisoriamente Arquivado em 02/08/2016	H:Suspenso
Arquivado Provisoriamente	H:Suspenso
Arquivado Definitivamente Artigo 924, II do NCPC	H:Arquivado
Início da Execução Juntado 0005113-09.2019.8.26.0053 - Cumprimento de Sentença contra a Fazenda Pública	H:Ativo
Retorno a Origem Sem Cumprimento Retorno a Origem Sem Cumprimento (não foi recolhida taxa judiciária e diligência do Oficial de Justiça).	H:Arquivado
Arquivado Definitivamente Pacote 11.149/2018	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Arquivado Definitivamente REMETIDO AO ARQUIVO 1 E 2 VOLUMES	H:Arquivado
Certidão de Publicação Expedida Relação :0082/2019 Data da Disponibilização: 02/04/2019 Data da Publicação: 03/04/2019 Número do Diário: 2780 Página: 1336/1344	H:Ativo
Trânsito em Julgado às partes - com Baixa	H:Arquivado
Certidão de Cartório Expedida Certifico e dou fé que decorreu o prazo legal sem que houvesse manifestação das partes. Certifico ainda que procedi as anotações necessárias quanto à regularização processual de fls. 195.	H:Ativo
Arquivado Provisoriamente - Execução Frustrada	H:Suspenso
Recebido O Mandado Pelo Oficial De Justiça Para Cumprimento	H:Ativo
Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital	H:Arquivado
Ofício Expedido Ofício - Genérico	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital	H:Ativo
Baixa Definitiva	H:Arquivado
Audiência Instrução E Julgamento Designada (10/09/2014 08:00 - 2ª Vara Do Trabalho De Maceió)	H:Ativo
Certidão de Publicação Expedida Relação :0797/2019 Data da Disponibilização: 02/04/2019 Data da Publicação: 03/04/2019 Número do Diário: 2780 Página: 1788a1801	H:Ativo
Conclusos para Sentença Tipo de local de destino: Juiz de Direito Especificação do local de destino: Carmen Silvia Alves	H:Ativo
Arquivado Definitivamente	H:Arquivado
Extinta A Execução/Cumprimento Da Sentença Pela Satisfação Da Obrigação	H:Arquivado
Certidão de Objeto e Pé Expedida Certidão - Objeto e Pé - Cível	H:Arquivado
Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 9ª Vara de Fazenda Pública	H:Ativo
Decurso de Prazo sem manifestação	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Arquivado Definitivamente	H:Arquivado
Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Procedimento Comum Cível - Número: 80022 - Protocolo: FFPA19000427154	H:Ativo
Arquivado Definitivamente	H:Arquivado
Conclusos para Despacho	H:Ativo
Mandado de Levantamento Expedido Certidão - Expedição de mandado de levantamento	H:Ativo
Arquivado Definitivamente CX : 4182/2017	H:Arquivado
Certidão de Cartório Expedida Certifico e dou fé que juntei aos autos nº 1000463-26.2015 cópia do termo de audiência de fl. 76/77, em cumprimento à sentença proferida.	H:Arquivado
Tipo do Movimento:RemessaDestinatário:Central de Arquivamento Prazo:15 dia(s)	H:Arquivado
Remetida a Carta Precatória ao Cartório de Origem Cumprida Positiva Remetida a Carta Precatória ao Cartório de Origem /SEÇÃO AUD.	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Arquivado
Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Regularização de movimentação processual junto sistema. Remessa ao TJSP feita em 05/05/2017.	H:Ativo
Recebidos os Autos da Conclusão Tipo de local de destino: Cartório Especificação do local de destino: Cartório da Vara das Execuções Fiscais Estaduais	H:Arquivado
Petição Juntada Nº Protocolo: WFPA.18.70510749-0 Tipo da Petição: Petições Diversas Data: 11/12/2018 18:05	H:Ativo
Suspensão do Prazo Prazo referente ao usuário foi alterado para 25/06/2018 devido à alteração da tabela de feriados	H:Ativo
Certidão de Cartório Expedida Certidão - Genérica	H:Suspenso
Início da Execução Juntado 0010299-70.2016.8.26.0068 - Cumprimento de sentença	H:Suspenso
Remetidos os Autos para a Administração - Destruição	H:Arquivado
Petição Juntada Juntada a petição diversa - Tipo: Petição Intermediária em Execução de Título Extrajudicial - Número: 80019 - Protocolo: FBDO19000058846	H:Ativo
Certidão de Objeto e Pé Expedida Certidão - Objeto e Pé - Criminal	H:Arquivado
Suspensão do Prazo Prazo referente ao usuário foi alterado para 10/04/2019 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 05/04/2019 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 08/04/2019 devido à alteração da tabela de feriados	H:Ativo
Baixa Definitiva	H:Arquivado
Arquivado Provisoriamente Fls. 11	H:Suspenso
Mandado Expedido Mandado nº: 248.2019/007641-7 Situação: Aguardando Cumprimento em 29/03/2019 Local: Oficial de justiça - MARTA AP. SBOMPATO DE CAMPOS LUZZI	H:Ativo
Documento Juntado	H:Suspenso
Arquivado Definitivamente	H:Arquivado
Certidão de Cartório Expedida Certidão - Genérica	H:Ativo
Arquivamento Provisório - Cumprimento de Sentença Digital	H:Suspenso
Conclusos para Decisão	H:Ativo
Certidão de Publicação Expedida Relação :0052/2019 Data da Disponibilização: 23/01/2019 Data da Publicação: 24/01/2019 Número do Diário: 2734 Página: 160/162	H:Ativo
